audio_id,label
dia950_utt7,3
dia858_utt13,0
dia509_utt2,0
dia527_utt2,1
dia351_utt12,6
dia671_utt0,0
dia177_utt5,2
dia990_utt8,0
dia840_utt2,0
dia153_utt0,0
dia1018_utt7,2
dia686_utt10,0
dia383_utt9,0
dia845_utt2,0
dia869_utt7,0
dia471_utt5,0
dia283_utt2,5
dia138_utt8,0
dia629_utt6,4
dia476_utt6,0
dia992_utt2,0
dia1030_utt5,0
dia144_utt0,0
dia448_utt10,6
dia983_utt2,6
dia1012_utt5,6
dia989_utt6,0
dia541_utt13,1
dia619_utt0,0
dia121_utt4,5
dia1030_utt0,0
dia884_utt0,0
dia522_utt4,0
dia318_utt3,0
dia989_utt7,0
dia688_utt0,0
dia478_utt7,0
dia600_utt0,0
dia851_utt0,0
dia20_utt4,4
dia737_utt5,6
dia1024_utt1,4
dia366_utt4,1
dia187_utt1,1
dia952_utt5,5
dia952_utt4,0
dia255_utt1,0
dia643_utt3,1
dia964_utt15,3
dia532_utt3,0
dia797_utt0,0
dia1009_utt1,0
dia787_utt5,0
dia602_utt4,1
dia953_utt1,0
dia173_utt10,4
dia1018_utt10,6
dia818_utt5,0
dia939_utt16,1
dia124_utt9,0
dia464_utt15,1
dia916_utt4,0
dia893_utt13,4
dia53_utt7,0
dia923_utt5,5
dia137_utt1,0
dia644_utt6,1
dia448_utt2,6
dia163_utt9,6
dia571_utt10,4
dia528_utt2,0
dia639_utt7,0
dia594_utt10,4
dia509_utt11,6
dia663_utt4,0
dia393_utt6,6
dia818_utt1,5
dia25_utt2,4
dia25_utt7,0
dia208_utt8,0
dia1009_utt0,3
dia422_utt6,1
dia773_utt1,5
dia1001_utt10,4
dia956_utt0,1
dia231_utt1,0
dia39_utt6,6
dia474_utt5,1
dia772_utt8,4
dia124_utt3,5
dia434_utt3,0
dia544_utt7,0
dia121_utt2,4
dia667_utt1,4
dia812_utt12,4
dia474_utt12,4
dia182_utt7,0
dia207_utt13,4
dia356_utt12,0
dia896_utt2,3
dia1032_utt11,0
dia428_utt4,6
dia1016_utt0,6
dia361_utt12,0
dia185_utt7,1
dia793_utt3,4
dia279_utt15,2
dia203_utt3,4
dia15_utt7,3
dia51_utt8,6
dia81_utt7,1
dia770_utt11,6
dia138_utt1,6
dia584_utt9,2
dia840_utt14,0
dia694_utt0,4
dia413_utt0,0
dia1025_utt14,6
dia676_utt2,1
dia12_utt10,5
dia658_utt16,5
dia462_utt9,0
dia698_utt7,3
dia674_utt7,0
dia942_utt6,0
dia629_utt8,4
dia421_utt1,0
dia228_utt4,4
dia610_utt4,4
dia950_utt6,4
dia1010_utt0,0
dia200_utt7,4
dia947_utt8,0
dia766_utt6,0
dia893_utt8,0
dia985_utt3,3
dia223_utt5,3
dia235_utt6,0
dia839_utt8,5
dia927_utt0,0
dia847_utt5,4
dia601_utt4,4
dia700_utt5,6
dia623_utt17,4
dia996_utt4,6
dia297_utt3,0
dia612_utt1,2
dia503_utt14,0
dia259_utt0,2
dia311_utt0,0
dia106_utt1,1
dia1006_utt3,0
dia464_utt12,0
dia996_utt11,6
dia841_utt8,6
dia554_utt0,6
dia617_utt10,0
dia44_utt0,0
dia835_utt9,6
dia262_utt4,6
dia29_utt6,6
dia383_utt2,4
dia4_utt10,4
dia513_utt2,0
dia119_utt8,0
dia352_utt5,4
dia966_utt6,0
dia477_utt18,0
dia17_utt10,4
dia203_utt0,4
dia389_utt11,4
dia818_utt2,4
dia1031_utt3,4
dia292_utt3,0
dia226_utt2,0
dia672_utt7,0
dia975_utt5,0
dia274_utt10,2
dia256_utt4,0
dia112_utt3,6
dia439_utt5,4
dia293_utt3,0
dia527_utt4,4
dia47_utt13,1
dia36_utt5,3
dia954_utt4,3
dia159_utt8,4
dia450_utt20,0
dia1005_utt1,4
dia573_utt7,4
dia87_utt6,0
dia743_utt2,4
dia917_utt0,0
dia832_utt8,0
dia551_utt5,4
dia315_utt1,0
dia869_utt12,6
dia338_utt10,0
dia52_utt10,0
dia50_utt0,4
dia316_utt7,0
dia513_utt3,6
dia916_utt7,0
dia0_utt8,0
dia438_utt0,6
dia977_utt11,1
dia270_utt3,0
dia778_utt2,6
dia310_utt1,0
dia835_utt4,1
dia50_utt6,2
dia25_utt8,0
dia851_utt4,0
dia179_utt15,0
dia648_utt1,6
dia889_utt1,0
dia12_utt0,0
dia896_utt0,0
dia961_utt6,3
dia735_utt19,0
dia946_utt11,6
dia832_utt7,0
dia184_utt8,0
dia553_utt10,1
dia175_utt5,6
dia674_utt2,0
dia24_utt3,4
dia523_utt2,0
dia662_utt0,0
dia981_utt1,3
dia545_utt6,1
dia602_utt3,4
dia144_utt3,0
dia783_utt5,4
dia827_utt12,4
dia665_utt7,0
dia38_utt1,0
dia51_utt0,0
dia161_utt2,0
dia285_utt3,4
dia160_utt15,3
dia119_utt5,0
dia968_utt3,1
dia712_utt9,4
dia409_utt7,1
dia865_utt3,6
dia278_utt3,0
dia793_utt0,4
dia706_utt6,4
dia329_utt2,0
dia33_utt4,1
dia635_utt2,1
dia301_utt3,0
dia612_utt0,4
dia339_utt3,6
dia747_utt14,3
dia592_utt10,6
dia744_utt7,1
dia288_utt9,0
dia1013_utt0,0
dia329_utt10,0
dia351_utt2,1
dia965_utt3,4
dia935_utt7,3
dia463_utt10,6
dia699_utt2,6
dia900_utt10,0
dia332_utt12,6
dia1007_utt15,0
dia908_utt2,1
dia109_utt15,6
dia739_utt1,0
dia660_utt1,0
dia574_utt19,3
dia486_utt14,3
dia554_utt10,3
dia47_utt17,0
dia628_utt2,1
dia455_utt12,0
dia767_utt4,0
dia922_utt2,0
dia143_utt1,0
dia366_utt5,6
dia886_utt12,5
dia973_utt18,5
dia506_utt3,3
dia285_utt10,0
dia32_utt12,6
dia860_utt4,0
dia666_utt4,6
dia231_utt3,0
dia926_utt6,0
dia791_utt7,0
dia675_utt0,0
dia718_utt0,0
dia660_utt6,3
dia859_utt1,0
dia840_utt11,0
dia603_utt5,0
dia684_utt1,0
dia176_utt5,1
dia866_utt0,1
dia288_utt7,4
dia954_utt5,1
dia202_utt15,0
dia1026_utt15,6
dia874_utt9,0
dia603_utt1,0
dia305_utt6,0
dia407_utt4,0
dia301_utt9,1
dia50_utt1,6
dia446_utt7,0
dia435_utt4,1
dia513_utt1,0
dia1038_utt6,0
dia848_utt10,0
dia314_utt10,0
dia777_utt8,0
dia320_utt2,0
dia576_utt6,0
dia953_utt3,0
dia1026_utt6,1
dia871_utt10,3
dia1038_utt3,0
dia957_utt0,3
dia362_utt2,0
dia1001_utt6,4
dia808_utt2,0
dia991_utt14,4
dia549_utt6,1
dia442_utt2,0
dia511_utt4,0
dia871_utt8,0
dia49_utt3,4
dia614_utt8,4
dia312_utt5,3
dia435_utt0,0
dia184_utt12,0
dia921_utt8,3
dia851_utt13,4
dia205_utt1,0
dia941_utt1,0
dia774_utt8,0
dia1015_utt4,0
dia178_utt1,0
dia875_utt7,4
dia740_utt2,6
dia901_utt1,0
dia780_utt4,3
dia466_utt7,5
dia173_utt6,6
dia558_utt4,2
dia379_utt9,0
dia94_utt2,2
dia787_utt1,0
dia356_utt21,6
dia621_utt2,0
dia317_utt4,0
dia239_utt5,2
dia592_utt3,6
dia998_utt2,1
dia137_utt5,0
dia645_utt15,0
dia643_utt2,5
dia860_utt11,5
dia383_utt5,0
dia503_utt9,6
dia165_utt13,0
dia166_utt1,0
dia122_utt2,0
dia661_utt3,0
dia523_utt15,1
dia420_utt5,0
dia74_utt3,0
dia808_utt5,0
dia202_utt4,0
dia921_utt0,1
dia424_utt9,0
dia20_utt3,4
dia296_utt7,0
dia670_utt14,0
dia689_utt8,4
dia526_utt13,0
dia214_utt7,0
dia415_utt9,5
dia1027_utt5,6
dia226_utt7,0
dia600_utt1,4
dia223_utt3,0
dia125_utt8,1
dia295_utt16,6
dia599_utt9,4
dia232_utt19,0
dia59_utt7,4
dia193_utt1,4
dia474_utt7,3
dia468_utt4,4
dia654_utt8,4
dia497_utt2,3
dia336_utt3,0
dia264_utt5,0
dia667_utt3,0
dia195_utt16,0
dia358_utt0,0
dia388_utt5,6
dia138_utt13,1
dia468_utt9,1
dia401_utt4,0
dia812_utt9,4
dia404_utt13,0
dia809_utt12,0
dia863_utt1,0
dia123_utt8,6
dia793_utt6,4
dia482_utt16,1
dia482_utt4,0
dia907_utt5,6
dia613_utt10,6
dia722_utt14,1
dia678_utt13,0
dia347_utt11,0
dia902_utt11,4
dia572_utt1,5
dia450_utt5,1
dia76_utt2,0
dia7_utt1,6
dia918_utt0,0
dia673_utt5,0
dia912_utt5,0
dia751_utt0,1
dia167_utt12,0
dia499_utt0,4
dia383_utt3,6
dia616_utt2,3
dia115_utt5,0
dia180_utt10,0
dia624_utt0,1
dia180_utt7,1
dia419_utt0,0
dia770_utt9,6
dia228_utt2,0
dia89_utt0,6
dia6_utt3,0
dia301_utt12,5
dia853_utt8,6
dia448_utt0,0
dia145_utt2,6
dia841_utt20,0
dia690_utt3,4
dia629_utt10,0
dia138_utt15,6
dia65_utt1,1
dia646_utt6,0
dia830_utt3,4
dia152_utt4,0
dia939_utt17,4
dia130_utt2,0
dia841_utt22,0
dia771_utt13,0
dia737_utt0,1
dia622_utt14,0
dia145_utt1,0
dia61_utt2,4
dia273_utt3,3
dia823_utt14,1
dia668_utt0,4
dia538_utt2,0
dia120_utt9,0
dia298_utt4,3
dia1038_utt17,4
dia58_utt9,0
dia207_utt0,4
dia286_utt3,0
dia70_utt2,0
dia637_utt0,4
dia735_utt3,4
dia557_utt4,2
dia421_utt3,2
dia775_utt1,0
dia271_utt3,4
dia199_utt10,0
dia941_utt3,0
dia697_utt0,4
dia606_utt3,1
dia633_utt5,4
dia946_utt10,0
dia794_utt0,6
dia147_utt7,5
dia75_utt0,0
dia564_utt6,2
dia138_utt14,0
dia264_utt8,2
dia54_utt22,4
dia601_utt0,1
dia1020_utt2,1
dia412_utt12,0
dia945_utt2,3
dia529_utt1,0
dia320_utt12,1
dia486_utt8,0
dia595_utt3,6
dia372_utt10,4
dia747_utt0,0
dia32_utt2,1
dia775_utt10,1
dia319_utt8,3
dia932_utt8,6
dia413_utt2,0
dia585_utt8,0
dia1005_utt20,6
dia146_utt2,0
dia943_utt1,6
dia946_utt13,6
dia180_utt15,2
dia615_utt18,6
dia311_utt8,1
dia1011_utt6,0
dia462_utt3,0
dia831_utt7,4
dia26_utt4,0
dia755_utt0,0
dia915_utt6,0
dia530_utt22,1
dia506_utt5,3
dia877_utt4,4
dia857_utt5,0
dia413_utt1,0
dia180_utt9,4
dia224_utt1,0
dia275_utt12,5
dia185_utt1,0
dia54_utt3,2
dia719_utt4,0
dia302_utt8,0
dia342_utt17,4
dia78_utt2,6
dia20_utt0,0
dia659_utt19,4
dia449_utt5,0
dia31_utt3,0
dia857_utt0,1
dia617_utt5,0
dia592_utt6,0
dia646_utt3,4
dia382_utt2,4
dia193_utt0,0
dia304_utt5,1
dia546_utt18,5
dia538_utt6,4
dia891_utt6,4
dia188_utt6,0
dia312_utt13,3
dia907_utt2,0
dia219_utt2,0
dia750_utt4,3
dia365_utt5,3
dia590_utt7,2
dia281_utt7,0
dia3_utt8,3
dia645_utt7,0
dia1_utt8,0
dia450_utt21,0
dia256_utt10,3
dia810_utt2,2
dia679_utt15,6
dia332_utt9,0
dia964_utt7,3
dia302_utt9,1
dia918_utt3,0
dia237_utt5,6
dia1026_utt8,4
dia545_utt13,0
dia1007_utt12,3
dia407_utt10,0
dia429_utt7,0
dia295_utt6,6
dia181_utt0,6
dia900_utt6,0
dia798_utt1,0
dia918_utt7,6
dia218_utt1,0
dia898_utt4,5
dia460_utt1,0
dia875_utt3,1
dia477_utt10,5
dia652_utt4,0
dia424_utt10,0
dia321_utt11,5
dia704_utt0,0
dia73_utt11,0
dia171_utt0,4
dia99_utt11,6
dia603_utt2,4
dia109_utt19,1
dia14_utt5,0
dia290_utt0,3
dia973_utt5,6
dia990_utt12,0
dia165_utt11,0
dia464_utt20,6
dia288_utt0,4
dia167_utt1,1
dia763_utt10,4
dia379_utt3,3
dia712_utt6,0
dia508_utt16,0
dia371_utt0,0
dia474_utt10,3
dia357_utt3,1
dia249_utt13,4
dia256_utt7,4
dia916_utt12,2
dia539_utt1,0
dia47_utt5,0
dia478_utt1,1
dia564_utt7,0
dia507_utt10,4
dia331_utt5,0
dia679_utt13,6
dia717_utt5,0
dia906_utt0,0
dia288_utt12,1
dia610_utt7,4
dia905_utt3,5
dia151_utt8,6
dia293_utt2,2
dia179_utt2,0
dia175_utt10,1
dia375_utt3,4
dia593_utt4,3
dia236_utt4,0
dia883_utt0,0
dia344_utt9,0
dia440_utt5,0
dia464_utt5,4
dia808_utt1,0
dia541_utt2,0
dia649_utt10,0
dia888_utt14,4
dia324_utt6,0
dia730_utt3,0
dia762_utt3,0
dia685_utt0,0
dia542_utt2,1
dia972_utt0,0
dia251_utt0,6
dia256_utt3,0
dia636_utt1,0
dia969_utt6,0
dia599_utt17,0
dia638_utt9,0
dia202_utt6,0
dia935_utt5,0
dia853_utt3,6
dia418_utt5,0
dia474_utt8,3
dia189_utt4,0
dia817_utt5,0
dia324_utt5,0
dia338_utt3,1
dia274_utt12,2
dia918_utt6,0
dia126_utt4,4
dia939_utt9,3
dia151_utt2,4
dia367_utt7,0
dia108_utt2,4
dia1025_utt8,6
dia25_utt9,0
dia572_utt9,2
dia2_utt10,4
dia440_utt11,5
dia320_utt7,1
dia904_utt0,0
dia916_utt11,0
dia818_utt4,0
dia559_utt4,0
dia232_utt1,0
dia125_utt2,0
dia408_utt2,0
dia296_utt10,0
dia993_utt2,0
dia307_utt11,0
dia523_utt5,4
dia719_utt7,4
dia856_utt4,4
dia930_utt15,6
dia940_utt0,3
dia848_utt2,0
dia439_utt3,4
dia670_utt11,4
dia507_utt7,1
dia211_utt11,1
dia358_utt3,3
dia590_utt16,0
dia9_utt4,0
dia246_utt0,4
dia443_utt6,0
dia918_utt4,1
dia263_utt5,0
dia216_utt0,3
dia430_utt2,3
dia679_utt10,4
dia236_utt11,5
dia95_utt9,0
dia744_utt11,5
dia450_utt9,4
dia813_utt10,0
dia941_utt12,0
dia508_utt14,1
dia483_utt9,6
dia153_utt5,0
dia366_utt15,1
dia625_utt5,0
dia657_utt16,0
dia8_utt6,4
dia295_utt10,6
dia870_utt5,0
dia860_utt7,0
dia739_utt6,1
dia258_utt5,0
dia264_utt3,0
dia336_utt17,4
dia507_utt4,6
dia306_utt5,4
dia81_utt5,0
dia583_utt5,1
dia921_utt6,2
dia34_utt13,5
dia417_utt0,0
dia1009_utt7,3
dia646_utt11,0
dia147_utt3,4
dia218_utt12,0
dia155_utt10,0
dia135_utt6,0
dia578_utt6,1
dia314_utt12,0
dia197_utt6,0
dia254_utt0,2
dia649_utt7,4
dia768_utt3,6
dia33_utt2,0
dia274_utt6,6
dia77_utt4,4
dia851_utt17,0
dia707_utt3,0
dia4_utt3,0
dia870_utt2,0
dia336_utt15,4
dia410_utt17,2
dia915_utt4,2
dia619_utt2,0
dia483_utt8,6
dia301_utt8,6
dia95_utt10,0
dia314_utt5,4
dia829_utt0,6
dia501_utt6,0
dia757_utt9,0
dia1019_utt7,3
dia325_utt0,0
dia744_utt1,0
dia839_utt12,5
dia503_utt8,4
dia311_utt12,0
dia686_utt6,3
dia18_utt6,2
dia828_utt7,0
dia596_utt3,0
dia531_utt15,1
dia953_utt2,0
dia47_utt1,0
dia101_utt0,0
dia572_utt11,0
dia17_utt8,4
dia50_utt13,6
dia478_utt11,0
dia775_utt4,0
dia757_utt1,0
dia296_utt18,0
dia846_utt4,0
dia252_utt14,4
dia373_utt1,0
dia679_utt4,1
dia82_utt9,5
dia350_utt1,4
dia306_utt2,3
dia726_utt5,0
dia183_utt17,0
dia523_utt9,4
dia572_utt2,1
dia689_utt5,0
dia673_utt12,0
dia73_utt10,1
dia9_utt13,6
dia507_utt6,0
dia66_utt3,0
dia720_utt2,6
dia258_utt0,4
dia735_utt2,0
dia844_utt14,0
dia79_utt7,0
dia152_utt1,4
dia471_utt1,5
dia404_utt18,0
dia918_utt9,6
dia791_utt15,0
dia945_utt0,5
dia324_utt2,0
dia561_utt7,5
dia295_utt9,6
dia738_utt4,1
dia597_utt3,1
dia123_utt9,0
dia250_utt6,0
dia499_utt19,0
dia518_utt4,0
dia689_utt6,1
dia478_utt0,0
dia947_utt14,0
dia70_utt1,0
dia342_utt19,0
dia597_utt0,4
dia56_utt3,0
dia572_utt7,6
dia363_utt0,0
dia524_utt1,1
dia661_utt1,1
dia119_utt0,0
dia103_utt0,4
dia614_utt5,0
dia504_utt10,0
dia87_utt9,4
dia261_utt1,1
dia821_utt14,4
dia252_utt0,0
dia301_utt0,2
dia204_utt12,0
dia1008_utt6,0
dia1024_utt3,0
dia905_utt15,5
dia690_utt9,1
dia429_utt1,0
dia1003_utt1,0
dia319_utt14,4
dia99_utt14,0
dia655_utt7,1
dia400_utt2,3
dia533_utt9,0
dia12_utt2,5
dia652_utt3,3
dia604_utt0,4
dia305_utt0,4
dia423_utt9,4
dia91_utt0,6
dia41_utt15,1
dia791_utt10,0
dia933_utt6,0
dia234_utt1,4
dia110_utt1,1
dia804_utt0,2
dia578_utt8,1
dia32_utt1,0
dia185_utt13,1
dia804_utt1,0
dia843_utt7,3
dia421_utt8,0
dia689_utt0,0
dia735_utt13,0
dia525_utt3,3
dia1001_utt0,0
dia232_utt17,0
dia132_utt2,3
dia921_utt4,5
dia806_utt10,1
dia657_utt7,4
dia510_utt3,1
dia842_utt5,3
dia838_utt0,1
dia6_utt1,1
dia398_utt4,1
dia109_utt5,4
dia834_utt9,0
dia667_utt8,3
dia625_utt8,0
dia3_utt3,0
dia851_utt20,0
dia865_utt2,0
dia446_utt1,1
dia70_utt4,0
dia420_utt1,4
dia407_utt1,3
dia645_utt11,0
dia433_utt0,0
dia659_utt3,3
dia528_utt5,6
dia716_utt4,6
dia52_utt5,0
dia714_utt3,0
dia840_utt9,0
dia775_utt0,0
dia801_utt8,6
dia73_utt0,0
dia820_utt8,4
dia664_utt6,0
dia401_utt12,1
dia320_utt1,0
dia796_utt20,0
dia916_utt5,0
dia187_utt9,4
dia422_utt1,0
dia338_utt1,4
dia645_utt9,0
dia955_utt2,6
dia546_utt1,0
dia311_utt5,4
dia245_utt3,4
dia38_utt5,0
dia526_utt20,0
dia152_utt11,3
dia374_utt10,0
dia1022_utt9,4
dia796_utt14,2
dia623_utt18,4
dia66_utt6,0
dia843_utt1,3
dia744_utt6,1
dia504_utt11,1
dia946_utt1,1
dia758_utt3,6
dia264_utt17,0
dia486_utt17,4
dia700_utt4,6
dia153_utt9,0
dia705_utt6,4
dia281_utt4,1
dia398_utt13,0
dia329_utt7,6
dia288_utt14,1
dia380_utt1,6
dia1012_utt7,1
dia916_utt9,0
dia791_utt14,0
dia256_utt9,0
dia284_utt2,0
dia945_utt5,5
dia629_utt16,1
dia740_utt12,0
dia153_utt12,6
dia583_utt8,0
dia45_utt3,6
dia836_utt3,0
dia730_utt6,0
dia633_utt7,2
dia41_utt12,5
dia559_utt1,0
dia15_utt18,6
dia509_utt16,0
dia917_utt4,1
dia466_utt13,6
dia791_utt1,4
dia853_utt12,6
dia437_utt1,1
dia594_utt2,3
dia860_utt15,5
dia618_utt0,4
dia967_utt4,4
dia51_utt10,6
dia787_utt8,0
dia926_utt17,1
dia188_utt2,0
dia499_utt20,1
dia789_utt5,2
dia176_utt0,1
dia658_utt10,1
dia252_utt3,0
dia936_utt8,3
dia177_utt0,4
dia588_utt3,0
dia603_utt13,0
dia406_utt2,4
dia106_utt4,0
dia312_utt11,0
dia280_utt1,6
dia336_utt4,1
dia736_utt11,4
dia521_utt3,6
dia212_utt4,1
dia410_utt16,0
dia532_utt14,1
dia33_utt8,4
dia505_utt5,0
dia988_utt1,1
dia1009_utt9,1
dia179_utt12,0
dia807_utt0,0
dia622_utt11,0
dia763_utt4,0
dia592_utt9,6
dia787_utt3,0
dia317_utt8,1
dia705_utt1,0
dia792_utt5,1
dia740_utt0,3
dia457_utt6,4
dia530_utt8,6
dia632_utt13,0
dia659_utt2,0
dia828_utt1,4
dia861_utt4,1
dia906_utt4,1
dia809_utt1,4
dia386_utt0,4
dia782_utt9,2
dia32_utt5,0
dia379_utt1,3
dia1007_utt1,3
dia279_utt0,1
dia288_utt1,0
dia576_utt9,0
dia698_utt5,3
dia810_utt7,0
dia454_utt0,0
dia913_utt12,4
dia813_utt3,6
dia1018_utt9,0
dia739_utt11,4
dia232_utt18,0
dia478_utt5,0
dia673_utt14,0
dia933_utt8,0
dia625_utt16,0
dia895_utt10,0
dia338_utt15,0
dia483_utt2,0
dia906_utt2,0
dia792_utt6,5
dia210_utt2,6
dia1003_utt0,0
dia352_utt3,6
dia646_utt8,4
dia922_utt3,3
dia508_utt7,0
dia338_utt12,0
dia932_utt13,0
dia1024_utt12,0
dia1027_utt1,3
dia192_utt3,4
dia953_utt8,0
dia987_utt0,0
dia821_utt7,1
dia299_utt0,0
dia614_utt4,0
dia549_utt8,0
dia415_utt1,0
dia337_utt19,0
dia907_utt11,6
dia32_utt16,0
dia401_utt10,1
dia143_utt3,4
dia778_utt8,0
dia87_utt1,0
dia509_utt12,1
dia219_utt12,6
dia362_utt9,1
dia617_utt7,6
dia315_utt7,4
dia806_utt12,0
dia222_utt8,4
dia32_utt8,0
dia54_utt20,4
dia126_utt3,0
dia498_utt5,6
dia524_utt4,0
dia374_utt5,1
dia420_utt0,4
dia863_utt6,0
dia167_utt10,0
dia181_utt3,1
dia608_utt2,0
dia392_utt5,0
dia26_utt0,1
dia456_utt8,6
dia367_utt9,1
dia73_utt5,0
dia634_utt5,3
dia479_utt8,5
dia231_utt11,0
dia74_utt2,0
dia334_utt7,0
dia337_utt10,0
dia334_utt10,0
dia259_utt3,6
dia563_utt7,4
dia658_utt17,1
dia968_utt1,1
dia61_utt8,4
dia210_utt1,1
dia703_utt0,0
dia1022_utt10,6
dia963_utt0,6
dia359_utt6,3
dia560_utt2,4
dia690_utt0,0
dia743_utt5,4
dia448_utt7,4
dia105_utt0,2
dia972_utt7,3
dia462_utt6,1
dia814_utt3,0
dia293_utt8,4
dia820_utt13,4
dia770_utt13,6
dia25_utt0,4
dia905_utt16,4
dia702_utt0,4
dia2_utt2,4
dia817_utt3,1
dia699_utt3,6
dia379_utt8,0
dia784_utt0,0
dia398_utt2,6
dia130_utt4,0
dia565_utt2,0
dia877_utt3,4
dia509_utt7,0
dia841_utt1,0
dia259_utt2,6
dia160_utt16,3
dia669_utt1,4
dia772_utt1,6
dia976_utt7,0
dia449_utt11,4
dia506_utt1,2
dia503_utt2,1
dia658_utt7,0
dia14_utt2,0
dia508_utt22,6
dia189_utt8,6
dia933_utt19,0
dia17_utt0,6
dia34_utt4,0
dia445_utt0,0
dia478_utt9,0
dia195_utt2,4
dia40_utt5,0
dia478_utt10,6
dia271_utt6,0
dia236_utt7,0
dia682_utt14,0
dia55_utt15,4
dia553_utt2,0
dia392_utt10,1
dia949_utt7,0
dia206_utt15,6
dia443_utt7,1
dia655_utt2,0
dia640_utt8,4
dia468_utt1,6
dia336_utt8,2
dia238_utt4,0
dia512_utt0,4
dia82_utt6,5
dia59_utt9,4
dia145_utt6,6
dia1035_utt1,0
dia899_utt0,0
dia862_utt2,1
dia287_utt8,0
dia385_utt5,0
dia389_utt3,0
dia486_utt12,6
dia918_utt2,0
dia231_utt7,6
dia273_utt18,1
dia530_utt4,0
dia26_utt7,4
dia776_utt7,0
dia360_utt5,0
dia632_utt12,0
dia33_utt3,0
dia1023_utt5,0
dia191_utt2,0
dia435_utt6,4
dia939_utt19,0
dia840_utt8,0
dia482_utt0,1
dia768_utt1,3
dia203_utt5,0
dia170_utt1,0
dia719_utt6,4
dia113_utt4,0
dia263_utt0,1
dia527_utt0,6
dia611_utt9,0
dia629_utt5,4
dia1023_utt2,0
dia119_utt11,0
dia231_utt6,0
dia759_utt1,0
dia523_utt8,0
dia309_utt0,4
dia370_utt0,0
dia231_utt13,0
dia431_utt12,6
dia517_utt6,4
dia307_utt0,0
dia959_utt3,0
dia545_utt5,4
dia1022_utt1,0
dia475_utt16,0
dia672_utt9,2
dia847_utt2,4
dia39_utt12,0
dia89_utt4,0
dia477_utt15,6
dia450_utt6,0
dia908_utt13,6
dia211_utt9,1
dia400_utt6,1
dia133_utt0,2
dia190_utt4,4
dia528_utt3,1
dia1010_utt4,5
dia49_utt19,0
dia854_utt0,2
dia132_utt3,1
dia612_utt8,0
dia1016_utt15,0
dia46_utt14,4
dia330_utt0,0
dia358_utt2,0
dia317_utt13,6
dia839_utt4,4
dia531_utt10,6
dia638_utt4,3
dia312_utt6,0
dia445_utt5,1
dia726_utt7,5
dia466_utt3,5
dia706_utt10,4
dia603_utt12,0
dia184_utt17,6
dia517_utt4,4
dia845_utt8,0
dia211_utt5,4
dia933_utt3,0
dia893_utt14,4
dia939_utt15,0
dia690_utt1,4
dia525_utt7,1
dia337_utt1,1
dia747_utt5,0
dia973_utt6,3
dia190_utt0,0
dia548_utt2,4
dia805_utt1,0
dia648_utt4,0
dia277_utt2,0
dia1009_utt17,4
dia126_utt9,3
dia422_utt3,0
dia661_utt5,0
dia643_utt4,1
dia583_utt4,1
dia32_utt13,6
dia671_utt2,0
dia625_utt15,0
dia930_utt8,0
dia643_utt6,0
dia410_utt9,0
dia574_utt2,1
dia302_utt4,0
dia58_utt1,0
dia354_utt16,0
dia583_utt2,0
dia676_utt5,3
dia794_utt10,6
dia962_utt0,4
dia609_utt0,0
dia201_utt8,4
dia149_utt0,3
dia316_utt5,6
dia252_utt7,0
dia305_utt9,1
dia804_utt4,3
dia58_utt6,0
dia235_utt8,3
dia530_utt21,0
dia179_utt3,0
dia306_utt1,4
dia552_utt1,0
dia626_utt9,0
dia706_utt5,4
dia750_utt1,0
dia334_utt2,3
dia722_utt4,4
dia355_utt3,4
dia192_utt2,0
dia909_utt0,4
dia164_utt0,2
dia638_utt2,1
dia253_utt7,0
dia21_utt4,0
dia576_utt10,6
dia715_utt0,0
dia888_utt1,6
dia410_utt2,6
dia88_utt0,0
dia948_utt15,0
dia12_utt11,6
dia129_utt8,0
dia459_utt4,0
dia686_utt0,0
dia1011_utt9,0
dia301_utt7,0
dia459_utt8,0
dia1003_utt7,1
dia251_utt4,0
dia338_utt6,0
dia526_utt5,4
dia789_utt4,0
dia475_utt14,1
dia349_utt3,0
dia830_utt2,6
dia54_utt16,3
dia191_utt4,0
dia28_utt5,4
dia969_utt3,4
dia571_utt1,2
dia628_utt7,1
dia50_utt11,0
dia431_utt18,5
dia591_utt1,0
dia1012_utt2,4
dia773_utt0,0
dia199_utt8,0
dia1012_utt1,1
dia839_utt0,6
dia161_utt5,1
dia636_utt0,4
dia449_utt6,1
dia1007_utt0,0
dia1007_utt2,3
dia653_utt3,0
dia911_utt1,2
dia982_utt8,0
dia786_utt1,6
dia257_utt4,3
dia96_utt3,0
dia481_utt6,0
dia130_utt7,0
dia315_utt4,6
dia99_utt5,2
dia895_utt3,1
dia623_utt15,1
dia930_utt0,4
dia345_utt0,0
dia489_utt1,4
dia923_utt8,4
dia922_utt6,0
dia574_utt0,0
dia334_utt3,0
dia183_utt3,0
dia884_utt11,5
dia358_utt14,3
dia189_utt2,0
dia109_utt18,2
dia450_utt16,0
dia515_utt4,0
dia836_utt0,0
dia614_utt2,4
dia354_utt0,0
dia819_utt4,0
dia561_utt18,0
dia518_utt3,6
dia285_utt13,0
dia274_utt4,0
dia925_utt8,0
dia207_utt15,0
dia547_utt0,1
dia496_utt0,0
dia625_utt4,4
dia853_utt14,6
dia38_utt8,1
dia445_utt10,3
dia52_utt9,0
dia1015_utt3,0
dia501_utt8,1
dia941_utt11,0
dia1024_utt5,0
